1st_day,click_activity_evolution,click_stuVLE_evolution,date,id_student,last_day,max_nb_ressources,mean_assignments,mean_click_active_day,mean_click_active_day_10,mean_click_day,mean_click_day_10,mean_nb_ressources,min_nb_ressources,nb_active_days,nb_total_click,nb_total_click_last10D,perc_active_days,perc_assignements_late,perc_not_returned_ass,perc_ressources_last10D,perc_ressources_total,ressources_activity_evolution,ressources_stuVLE_evolution,std_assignments,std_nb_ressources,validation,final_result,_id,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,highest_education_x,imd_band_x,age_band_x,num_of_prev_attempts_x,studied_credits_x,disability_x,date_registration_x,gender_M_x,region_East Anglian Region_x,region_East Midlands Region_x,region_Ireland_x,region_London Region_x,region_North Region_x,region_North Western Region_x,region_Scotland_x,region_South East Region_x,region_South Region_x,region_South West Region_x,region_Wales_x,region_West Midlands Region_x,region_Yorkshire Region_x,highest_education_y,imd_band_y,age_band_y,num_of_prev_attempts_y,studied_credits_y,disability_y,date_registration_y,gender_M_y,region_East Anglian Region_y,region_East Midlands Region_y,region_Ireland_y,region_London Region_y,region_North Region_y,region_North Western Region_y,region_Scotland_y,region_South East Region_y,region_South Region_y,region_South West Region_y,region_Wales_y,region_West Midlands Region_y,region_Yorkshire Region_y
-10.0,0.0,0.0,59.85130111524164,599976,54.0,8,0.0,8.4,0.0,0.5217391304347826,0.0,3.4,1,171,84,0,1.062111801242236,0.0,1.0,0.0,7.79816513761468,0.0,0.0,0.0,2.0110804171997807,0,Fail,11697,0,0,0,1,0,0,1,0,0,0,0,1,55,20,0,30,0,-123.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,20,0,30,0,-123.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-9.0,1.0909090909090908,0.0,59.85130111524164,600067,161.0,16,94.58571428571429,13.75,6.8,5.807453416149068,3.6,3.7205882352941178,1,170,935,36,1.0559006211180124,0.5,0.0,2.293577981651376,33.94495412844037,1.6666666666666667,0.0,7.201851613763412,3.594546400857725,1,Distinction,11699,0,0,0,1,0,0,1,0,0,0,0,2,85,20,0,60,0,-106.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,85,20,0,60,0,-106.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-16.0,0.19642857142857145,0.0,11.895910780669146,600350,31.0,5,10.181818181818183,13.538461538461535,11.9,5.5,1.1,2.3076923076923075,1,48,176,11,1.5,0.5,0.5,1.8181818181818181,5.0,1.3333333333333333,0.0,39.597979746446654,1.4935759876113537,0,Withdrawn,11701,0,0,0,1,0,0,1,0,0,0,0,2,45,20,0,60,0,-73.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45,20,0,60,0,-73.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0.0,0.0,59.85130111524164,600509,109.0,5,0.942857142857143,12.166666666666664,0.0,0.453416149068323,0.0,2.6666666666666665,1,161,73,0,1.0,0.16666666666666666,0.8333333333333334,0.0,3.669724770642202,0.0,0.0,13.472193585307481,1.3662601021279464,0,Fail,11702,0,0,0,1,0,0,1,0,0,0,0,2,75,20,1,30,0,-16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,75,20,1,30,0,-16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.0,0.0,15.985130111524162,601054,16.0,4,0.0,1.75,0.0,0.16279069767441862,0.0,1.75,1,53,7,0,1.2325581395348837,0.0,1.0,0.0,1.8181818181818181,0.0,0.0,0.0,1.5,0,Withdrawn,11710,0,0,0,1,0,0,1,0,0,0,0,2,15,20,1,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,20,1,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-16.0,0.16666666666666666,0.0,59.85130111524164,601082,158.0,10,70.88571428571429,17.385964912280702,17.2,6.15527950310559,1.6,3.8771929824561413,1,177,991,16,1.0993788819875776,0.6666666666666666,0.0,2.752293577981652,25.229357798165136,1.5,0.0,15.292699783447876,2.6462249083674196,1,Fail,11711,0,0,0,1,0,0,1,0,0,0,0,1,75,45,0,60,0,-25.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,45,0,60,0,-25.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-12.0,0.15384615384615385,0.0,59.85130111524164,601517,161.0,10,52.714285714285715,17.38888888888889,13.8,3.888198757763975,1.8,3.1666666666666665,1,173,626,18,1.0745341614906831,0.5,0.0,1.376146788990826,14.220183486238533,1.0,0.0,15.98332464372374,2.730776969498399,1,Fail,11715,0,0,0,1,0,0,1,0,0,0,0,2,85,20,0,30,0,-17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,85,20,0,30,0,-17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,5.5,0.0,59.85130111524164,601567,156.0,10,20.32857142857143,14.173913043478262,7.7,2.0248447204968945,1.1,3.739130434782609,1,161,326,11,1.0,0.6666666666666666,0.3333333333333333,1.376146788990826,13.302752293577983,3.0,0.0,23.964557162609953,2.750494026771254,0,Fail,11717,0,0,0,1,0,0,1,0,0,0,0,1,75,20,0,60,0,-23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,20,0,60,0,-23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.1290322580645162,0.0,59.85130111524164,602123,158.0,17,44.35714285714285,21.31111111111111,33.9,5.956521739130435,17.5,4.0,1,161,959,175,1.0,0.6666666666666666,0.16666666666666666,4.128440366972478,23.394495412844037,0.9,0.0,24.35911875800655,3.931226965534482,0,Fail,11724,0,0,0,1,0,0,1,0,0,0,0,1,75,20,0,90,0,-123.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75,20,0,90,0,-123.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-16.0,0.6438356164383562,0.0,59.85130111524164,602533,158.0,14,94.14285714285714,12.347826086956525,14.0,3.527950310559006,4.7,3.847826086956522,1,177,568,47,1.0993788819875776,0.5,0.0,2.752293577981652,20.183486238532108,0.75,0.0,3.7416573867739413,2.988625780851629,1,Distinction,11727,0,0,0,1,0,0,1,0,0,0,0,2,25,20,0,60,1,-49.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,25,20,0,60,1,-49.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-18.0,0.0,0.0,39.40520446096655,602827,90.0,8,66.72222222222223,18.722222222222214,0.0,3.1792452830188678,0.0,3.4444444444444446,1,124,337,0,1.169811320754717,1.0,0.0,0.0,8.256880733944955,0.0,0.0,14.52583904633395,1.8856180831641267,1,Withdrawn,11731,0,0,0,1,0,0,1,0,0,0,0,1,55,20,0,60,0,-101.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,55,20,0,60,0,-101.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-18.0,0.9340277777777778,0.0,11.152416356877325,602856,30.0,73,89.0,41.95,70.2,55.93333333333333,53.8,6.9,1,48,1678,538,1.6,1.0,0.0,34.54545454545455,38.18181818181819,15.2,0.0,0.0,11.301917241483116,1,Withdrawn,11732,0,0,0,1,0,0,1,0,0,0,0,3,55,20,0,60,0,-121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,55,20,0,60,0,-121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-18.0,1.1666666666666667,0.0,59.85130111524164,602973,157.0,16,85.38571428571429,17.272727272727273,16.7,5.900621118012422,4.9,4.636363636363637,1,179,950,49,1.1118012422360248,0.6666666666666666,0.0,7.339449541284404,33.02752293577982,8.0,0.0,10.740887610745522,3.285003164571656,1,Pass,11733,0,0,0,1,0,0,1,0,0,0,0,1,25,20,0,60,0,-101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,20,0,60,0,-101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-18.0,0.02564102564102564,0.0,59.85130111524164,603529,156.0,10,76.25714285714288,29.91304347826087,22.0,4.273291925465839,0.5,4.0,1,179,688,5,1.1118012422360248,0.8333333333333334,0.0,1.834862385321101,17.889908256880734,0.4444444444444444,0.0,30.15128521307177,2.449489742783178,1,Pass,11740,0,0,0,1,0,0,1,0,0,0,0,2,55,20,0,90,0,-56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,55,20,0,90,0,-56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,59.85130111524164,603728,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Fail,11743,0,0,0,1,0,0,1,0,0,0,0,3,25,20,0,30,0,-56.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,25,20,0,30,0,-56.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-18.0,1.1214953271028036,0.0,59.85130111524164,604164,160.0,12,84.55714285714286,17.906976744186046,13.5,9.565217391304348,12.0,4.046511627906977,1,179,1540,120,1.1118012422360248,0.5,0.0,5.963302752293577,29.816513761467892,1.8571428571428568,0.0,12.319361455313606,2.566329384866235,1,Pass,11746,0,0,0,1,0,0,1,0,0,0,0,2,47,45,1,60,0,-94.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,47,45,1,60,0,-94.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,604340,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Withdrawn,11747,0,0,0,1,0,0,1,0,0,0,0,2,35,20,0,60,0,-146.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,35,20,0,60,0,-146.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-6.0,0.6524390243902439,0.0,59.85130111524164,604906,158.0,13,60.457142857142856,30.35294117647059,30.2,6.409937888198758,10.7,4.676470588235294,1,167,1032,107,1.0372670807453417,0.5,0.0,4.587155963302751,16.055045871559635,1.6666666666666667,0.0,17.174593639054947,3.0720695643490314,1,Fail,11751,0,0,0,1,0,0,1,0,0,0,0,1,75,45,1,30,0,-80.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75,45,1,30,0,-80.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-18.0,0.11650485436893206,0.0,59.85130111524164,605111,161.0,9,20.42857142857143,12.636363636363635,12.0,2.5900621118012417,1.2,3.1515151515151514,1,179,417,12,1.1118012422360248,0.5,0.5,2.293577981651376,9.174311926605503,2.5,0.0,46.81773168362602,1.954501408946988,0,Pass,11753,0,0,0,1,0,0,1,0,0,0,0,1,55,20,0,30,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,20,0,30,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-18.0,1.1666666666666667,0.0,59.85130111524164,605540,161.0,33,83.68571428571428,11.92,11.7,9.254658385093167,2.1,2.112,1,179,1490,21,1.1118012422360248,0.5,0.0,3.211009174311927,29.816513761467892,3.5,0.0,9.003702941938204,3.3000879753669214,1,Distinction,11758,0,0,0,1,0,0,1,0,0,0,0,2,25,20,0,90,1,-109.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,20,0,90,1,-109.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-18.0,0.6010638297872339,0.0,59.85130111524164,605868,161.0,43,23.82857142857143,47.46534653465346,27.1,29.77639751552795,11.3,4.851485148514851,1,179,4794,113,1.1118012422360248,0.5,0.5,4.128440366972478,42.20183486238533,1.5,0.0,54.06169315390211,4.635485171185128,0,Distinction,11762,0,0,0,1,0,0,1,0,0,0,0,2,75,45,0,30,0,-63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,75,45,0,30,0,-63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-13.0,1.196969696969697,0.0,59.85130111524164,606064,158.0,18,92.45714285714287,23.12962962962963,19.9,7.757763975155281,7.9,4.4444444444444455,1,174,1249,79,1.0807453416149069,0.5,0.0,6.8807339449541285,24.31192660550459,7.5,0.0,5.240865068542279,2.8921929178763013,1,Pass,11764,0,0,0,1,0,0,1,0,0,0,0,3,85,20,0,90,0,-30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,85,20,0,90,0,-30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,0.0859375,0.0,59.85130111524164,606170,151.0,12,16.442857142857143,16.70967741935484,18.9,3.217391304347826,1.1,3.032258064516129,1,161,518,11,1.0,0.5,0.5,1.376146788990826,14.220183486238533,0.6,0.0,44.99962962810547,2.2580798770598864,0,Pass,11765,0,0,0,1,0,0,1,0,0,0,0,1,45,20,0,30,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45,20,0,30,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-18.0,0.0,0.0,59.85130111524164,606182,9.0,5,0.0,7.25,0.0,0.18012422360248448,0.0,3.0,1,179,29,0,1.1118012422360248,0.0,1.0,0.0,3.211009174311927,0.0,0.0,0.0,1.8257418583505536,0,Withdrawn,11766,0,0,0,1,0,0,1,0,0,0,0,2,75,45,0,60,0,-108.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,75,45,0,60,0,-108.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-18.0,1.4411764705882353,0.0,59.85130111524164,606345,159.0,11,90.4,21.25,24.7,3.695652173913044,4.9,3.75,1,179,595,49,1.1118012422360248,0.5,0.0,3.669724770642202,16.055045871559635,2.0,0.0,4.119061381755153,2.4438130497691968,1,Pass,11768,0,0,0,1,0,0,1,0,0,0,0,2,75,45,0,90,0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,75,45,0,90,0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,59.85130111524164,607047,155.0,9,76.87142857142858,20.5625,15.7,4.086956521739131,1.4,4.125,1,161,658,14,1.0,0.8333333333333334,0.0,2.752293577981652,17.431192660550455,1.2,0.0,14.497126151988425,2.5112649427934173,1,Pass,11769,0,0,0,1,0,0,1,0,0,0,0,5,95,20,0,60,0,-24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,95,20,0,60,0,-24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-7.0,0.06349206349206349,0.0,59.85130111524164,607085,156.0,6,59.91428571428572,13.458333333333336,17.4,2.0062111801242235,0.4,2.2916666666666665,1,168,323,4,1.0434782608695652,0.5,0.0,1.376146788990826,6.422018348623854,1.5,0.0,15.144856112445133,1.517411029314094,1,Pass,11770,0,0,0,1,0,0,1,0,0,0,0,2,45,20,0,60,0,-32.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45,20,0,60,0,-32.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-18.0,5.0,0.0,1.858736059479554,607427,0.0,2,50.0,2.333333333333333,2.333333333333333,1.4,0.5,1.3333333333333333,1,23,7,5,4.6,0.0,0.0,0.9009009009009008,0.9009009009009008,2.0,0.0,0.0,0.5773502691896257,1,Withdrawn,11773,0,0,0,1,0,0,1,0,0,0,0,1,55,20,0,180,1,-88.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,55,20,0,180,1,-88.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.0,0.10714285714285714,0.0,59.85130111524164,607453,159.0,5,73.42857142857143,6.047619047619048,7.8,1.5776397515527951,0.6,2.2142857142857144,1,161,254,6,1.0,0.5,0.0,1.376146788990826,14.678899082568808,1.5,0.0,9.626352718795768,1.240293322618647,1,Pass,11775,0,0,0,1,0,0,1,0,0,0,0,3,25,20,1,60,0,-59.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,25,20,1,60,0,-59.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.6,0.0,59.85130111524164,607555,158.0,8,26.4,7.933333333333334,5.1,2.217391304347826,3.2,3.2,1,161,357,32,1.0,0.16666666666666666,0.6666666666666666,2.293577981651376,14.678899082568808,2.5,0.0,23.672769166280485,1.9259000257258705,0,Fail,11776,0,0,0,1,0,0,1,0,0,0,0,3,75,20,0,120,0,-25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,75,20,0,120,0,-25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-17.0,0.17857142857142858,0.0,59.85130111524164,608422,161.0,24,43.65714285714285,16.953488372093023,14.6,4.527950310559007,1.0,3.511627906976744,1,178,729,10,1.105590062111801,0.5,0.16666666666666666,2.293577981651376,30.733944954128447,2.5,0.0,28.444097220102922,3.9119602504508393,0,Pass,11782,0,0,0,1,0,0,1,0,0,0,0,2,47,45,0,60,0,-31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,47,45,0,60,0,-31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-5.0,0.14516129032258066,0.0,59.85130111524164,608423,158.0,9,65.07142857142857,12.346153846153848,12.5,1.9937888198757765,0.9,3.5,1,166,321,9,1.031055900621118,0.5,0.0,2.752293577981652,15.137614678899086,3.0,0.0,14.02022348847074,2.353720459187964,1,Withdrawn,11783,0,0,0,1,0,0,1,0,0,0,0,1,25,20,0,90,0,-100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,20,0,90,0,-100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-18.0,5.909090909090909,0.0,59.85130111524164,608746,158.0,16,69.2,22.096774193548388,12.5,4.254658385093168,6.5,5.580645161290324,1,179,685,65,1.1118012422360248,0.16666666666666666,0.3333333333333333,8.256880733944955,30.733944954128447,18.0,0.0,46.765015413946635,4.201382261021461,1,Pass,11788,0,0,0,1,0,0,1,0,0,0,0,1,15,20,1,120,0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,20,1,120,0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-18.0,1.02734375,0.0,59.85130111524164,608978,161.0,14,95.54285714285713,29.46913580246914,25.6,29.65217391304348,26.3,4.561728395061729,1,179,4774,263,1.1118012422360248,0.5,0.0,5.504587155963304,26.14678899082569,1.2,0.0,4.5789372857319925,2.400676297116407,1,Distinction,11791,0,0,0,1,0,0,1,0,0,0,0,3,45,45,0,60,0,-81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,45,45,0,60,0,-81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-7.0,0.0,0.0,5.947955390334573,608983,2.0,9,50.0,14.0,0.0,2.625,0.0,4.666666666666667,1,23,42,0,1.4375,0.0,0.0,0.0,5.429864253393665,0.0,0.0,0.0,4.041451884327381,1,Withdrawn,11792,0,0,0,1,0,0,1,0,0,0,0,3,25,45,0,60,0,-22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,25,45,0,60,0,-22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-8.0,0.06329113924050632,0.0,59.85130111524164,609031,160.0,8,88.70000000000002,15.787234042553193,24.4,4.608695652173913,1.0,2.297872340425532,1,169,742,10,1.0496894409937891,0.6666666666666666,0.0,0.9174311926605504,13.761467889908257,0.2857142857142857,0.0,6.683312551921141,1.5591928460504292,1,Pass,11793,0,0,0,1,0,0,1,0,0,0,0,1,75,20,0,90,0,-98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,20,0,90,0,-98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-17.0,0.0,0.0,59.85130111524164,609044,25.0,17,0.0,14.333333333333336,0.0,0.2670807453416149,0.0,7.333333333333332,2,178,43,0,1.105590062111801,0.0,1.0,0.0,8.715596330275227,0.0,0.0,0.0,8.386497083606084,0,Withdrawn,11794,0,0,0,1,0,0,1,0,0,0,0,2,25,20,1,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,20,1,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-17.0,0.06,0.0,59.85130111524164,609537,160.0,29,98.74285714285715,49.68852459016394,37.9,18.82608695652174,2.1,4.6557377049180335,1,178,3031,21,1.105590062111801,0.5,0.0,1.834862385321101,34.403669724770644,0.5714285714285714,0.0,4.320493798938576,4.5383008784552805,1,Distinction,11798,0,0,0,1,0,0,1,0,0,0,0,2,95,20,0,60,0,-46.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,95,20,0,60,0,-46.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-12.0,0.1657142857142857,0.0,59.85130111524164,610019,156.0,12,16.728571428571428,22.56923076923077,20.3,9.111801242236023,2.9,4.5846153846153825,1,173,1467,29,1.0745341614906831,0.5,0.5,5.504587155963304,29.816513761467892,1.0909090909090908,0.0,41.257322582381256,2.983770201504234,0,Pass,11804,0,0,0,1,0,0,1,0,0,0,0,2,45,60,0,90,0,-20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,60,0,90,0,-20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.0,1.3981481481481481,0.0,59.85130111524164,610234,160.0,19,90.31428571428572,22.56565656565657,21.6,13.875776397515528,15.1,4.131313131313132,1,173,2234,151,1.0745341614906831,0.5,0.0,6.8807339449541285,36.697247706422026,1.3636363636363635,0.0,4.273952113286562,2.9438502646262585,1,Pass,11806,0,0,0,1,0,0,1,0,0,0,0,3,55,20,1,60,0,-35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,55,20,1,60,0,-35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-15.0,0.2,0.0,47.21189591078067,610285,117.0,12,38.45,15.0625,14.4,3.7952755905511815,0.1,3.53125,1,142,482,1,1.1181102362204725,0.75,0.25,0.4587155963302753,16.51376146788991,0.3333333333333333,0.0,45.23641600893392,2.940094084516081,0,Withdrawn,11808,0,0,0,1,0,0,1,0,0,0,0,2,65,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,65,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,0.3333333333333333,0.0,59.85130111524164,610287,155.0,1,78.14285714285717,1.4285714285714286,1.4285714285714286,0.06211180124223601,0.1,1.0,1,161,10,1,1.0,0.0,0.0,0.4587155963302753,0.4587155963302753,1.0,0.0,14.361986863476329,0.0,1,Pass,11809,0,0,0,1,0,0,1,0,0,0,0,3,85,20,1,60,0,-22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,85,20,1,60,0,-22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17.0,0.16216216216216214,0.0,11.152416356877325,610549,29.0,7,56.00000000000001,42.66666666666666,42.66666666666666,4.266666666666667,1.8,5.0,3,30,128,18,1.0,1.0,0.0,3.6363636363636362,5.0,2.0,0.0,0.0,2.0,1,Withdrawn,11812,0,0,0,1,0,0,1,0,0,0,0,2,55,45,1,60,0,-9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,55,45,1,60,0,-9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-5.0,0.0,0.0,21.561338289962826,610622,33.0,7,0.0,9.066666666666666,0.0,2.3448275862068964,0.0,2.6,1,63,136,0,1.0862068965517242,0.5,0.5,0.0,6.392694063926941,0.0,0.0,0.0,1.8439088914585773,0,Withdrawn,11813,0,0,0,1,0,0,1,0,0,0,0,1,5,20,0,210,0,-142.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,20,0,210,0,-142.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.0,0.18421052631578946,0.0,59.85130111524164,610650,160.0,4,77.4,5.833333333333332,3.0,1.5217391304347827,1.4,2.142857142857143,1,163,245,14,1.0124223602484472,0.5,0.0,1.376146788990826,5.504587155963304,1.0,0.0,15.028861123407411,1.3172667298731349,1,Pass,11815,0,0,0,1,0,0,1,0,0,0,0,2,65,20,0,90,0,-66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,20,0,90,0,-66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18.0,0.06521739130434782,0.0,59.85130111524164,610681,160.0,13,20.242857142857144,28.266666666666666,32.1,2.6335403726708075,0.3,4.733333333333333,1,161,424,3,1.0,0.5,0.5,1.376146788990826,11.926605504587155,1.5,0.0,44.40457934342658,3.261609301877715,0,Fail,11816,0,0,0,1,0,0,1,0,0,0,0,2,85,20,0,30,0,-18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,85,20,0,30,0,-18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-4.0,0.10596026490066224,0.0,59.85130111524164,610881,160.0,20,92.15714285714287,16.261904761904766,5.0,8.48447204968944,3.2,3.988095238095238,1,165,1366,32,1.0248447204968945,0.6666666666666666,0.0,2.752293577981652,28.440366972477065,0.5454545454545454,0.0,4.226897995772629,3.5887845632501882,1,Distinction,11818,0,0,0,1,0,0,1,0,0,0,0,2,55,45,0,60,0,-57.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55,45,0,60,0,-57.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-18.0,0.8963963963963963,0.0,59.85130111524164,611255,158.0,12,85.05714285714286,23.139344262295083,25.1,17.534161490683232,19.9,4.647540983606556,1,179,2823,199,1.1118012422360248,0.5,0.0,5.504587155963304,32.56880733944954,0.9230769230769232,0.0,4.708148963941843,2.7361133414598746,1,Pass,11822,0,0,0,1,0,0,1,0,0,0,0,2,47,45,0,60,0,-32.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,47,45,0,60,0,-32.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-16.0,0.3592233009708738,0.0,59.85130111524164,611542,158.0,14,88.67142857142859,20.418181818181818,13.9,6.975155279503106,3.7,4.090909090909091,1,177,1123,37,1.0993788819875776,0.5,0.0,3.211009174311927,31.19266055045872,3.5,0.0,10.948363652467279,3.1226337842984013,1,Pass,11827,0,0,0,1,0,0,1,0,0,0,0,2,47,20,0,60,1,-42.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,47,20,0,60,1,-42.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-18.0,0.05555555555555555,0.0,59.85130111524164,611593,161.0,20,97.41428571428571,14.275862068965518,14.6,2.5714285714285716,0.1,3.8620689655172415,1,179,414,1,1.1118012422360248,0.5,0.0,0.4587155963302753,22.01834862385321,0.16666666666666666,0.0,1.3662601021279464,3.833351181510531,1,Distinction,11828,0,0,0,1,0,0,1,0,0,0,0,5,95,45,0,60,0,-115.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,95,45,0,60,0,-115.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,0.0,4.089219330855019,611852,0.0,0,50.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,11830,0,0,0,1,0,0,1,0,0,0,0,2,15,20,0,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,20,0,60,0,-23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
